# BUSCO version is: 6.0.0 
# The lineage dataset is: drosophila_odb12 (Creation date: 2025-07-01, number of genomes: 32, number of BUSCOs: 9348)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
43296at7215	Complete	X	4649765	4648687	-	607.7	331	https://www.orthodb.org/?query=43296at7215	torsin-like protein
43298at7215	Complete	2L	1078034	1080707	+	1744.9	857	https://www.orthodb.org/?query=43298at7215	asteroid
43299at7215	Complete	3L	21599281	21612951	+	1085.0	464	https://www.orthodb.org/?query=43299at7215	transcription factor AP-2-epsilon
43309at7215	Complete	3L	3612324	3615070	+	856.2	477	https://www.orthodb.org/?query=43309at7215	fibrinogen C domain-containing protein 1
43313at7215	Complete	3R	8738911	8736715	-	1482.6	685	https://www.orthodb.org/?query=43313at7215	PP2C-like domain-containing protein CG9801
43314at7215	Complete	2L	10472171	10463813	-	1575.7	759	https://www.orthodb.org/?query=43314at7215	RNA pseudouridylate synthase domain-containing protein 2
43323at7215	Complete	X	15799673	15800893	+	604.9	325	https://www.orthodb.org/?query=43323at7215	abscission/NoCut checkpoint regulator
43333at7215	Complete	X	7286852	7288046	+	551.3	296	https://www.orthodb.org/?query=43333at7215	protein ABHD11
43335at7215	Complete	2R	21669471	21669219	-	166.9	82	https://www.orthodb.org/?query=43335at7215	uncharacterized protein LOC110177717
43357at7215	Duplicated	2R	13414648	13412899	-	960.7	481	https://www.orthodb.org/?query=43357at7215	N-acetylglucosamine-6-sulfatase
43357at7215	Duplicated	2R	13409922	13408172	-	963.5	480	https://www.orthodb.org/?query=43357at7215	N-acetylglucosamine-6-sulfatase
43360at7215	Complete	2L	19508186	19503101	-	2552.8	1214	https://www.orthodb.org/?query=43360at7215	rho guanine nucleotide exchange factor 18
43369at7215	Complete	3R	23008316	23000454	-	800.9	461	https://www.orthodb.org/?query=43369at7215	uncharacterized protein LOC6575383 isoform X1
43370at7215	Complete	2L	6424525	6426119	+	981.1	453	https://www.orthodb.org/?query=43370at7215	protein adenylyltransferase Fic
43378at7215	Complete	X	18500181	18500931	+	306.3	215	https://www.orthodb.org/?query=43378at7215	DNA repair protein XRCC2
43384at7215	Complete	2R	13979340	13973655	-	2231.1	1182	https://www.orthodb.org/?query=43384at7215	uncharacterized protein LOC117783648 isoform X1
43387at7215	Complete	2R	21060912	21061425	+	274.8	132	https://www.orthodb.org/?query=43387at7215	39S ribosomal protein L54, mitochondrial
43389at7215	Complete	X	11443632	11445555	+	1281.1	632	https://www.orthodb.org/?query=43389at7215	sphingosine kinase 1
43397at7215	Complete	3R	12719939	12713474	-	1374.5	655	https://www.orthodb.org/?query=43397at7215	NADP-dependent malic enzyme
43405at7215	Complete	3R	12356143	12352377	-	2249.6	1125	https://www.orthodb.org/?query=43405at7215	PHD finger protein 20
43423at7215	Complete	3R	5475259	5484904	+	1953.1	954	https://www.orthodb.org/?query=43423at7215	biotin--protein ligase
43442at7215	Complete	2R	24027014	24027392	+	258.7	126	https://www.orthodb.org/?query=43442at7215	ejaculatory bulb-specific protein 3
43453at7215	Complete	2R	9601211	9599911	-	756.9	378	https://www.orthodb.org/?query=43453at7215	LOW QUALITY PROTEIN: neuropeptide FF receptor 2
43475at7215	Complete	X	22471776	22470829	-	436.9	238	https://www.orthodb.org/?query=43475at7215	uncharacterized protein C18orf19 homolog A
43504at7215	Complete	X	1171523	1172576	+	609.1	303	https://www.orthodb.org/?query=43504at7215	27 kDa hemolymph protein
43509at7215	Complete	2R	9547078	9545358	-	591.1	346	https://www.orthodb.org/?query=43509at7215	uncharacterized protein, isoform A
43516at7215	Complete	X	3459875	3459275	-	375.4	199	https://www.orthodb.org/?query=43516at7215	uncharacterized protein LOC108655449
43539at7215	Complete	3R	21118784	21117926	-	564.6	281	https://www.orthodb.org/?query=43539at7215	peptidyl-prolyl cis-trans isomerase CPR6
43546at7215	Complete	3R	22334000	22333188	-	323.3	165	https://www.orthodb.org/?query=43546at7215	uncharacterized protein LOC6588251 isoform X1
43551at7215	Complete	2R	20111884	20116039	+	3124.1	1390	https://www.orthodb.org/?query=43551at7215	toll-like receptor 7
43552at7215	Complete	3R	23170094	23184956	+	1341.5	602	https://www.orthodb.org/?query=43552at7215	G protein-activated inward rectifier potassium channel 3 isoform X1
43553at7215	Complete	2R	8142822	8138237	-	2131.9	1038	https://www.orthodb.org/?query=43553at7215	phosphatidate phosphatase LPIN3 isoform X1
43558at7215	Complete	3R	29038990	29037085	-	1254.7	579	https://www.orthodb.org/?query=43558at7215	pre-mRNA-splicing factor Slu7
43560at7215	Complete	2R	10241096	10245576	+	1813.1	861	https://www.orthodb.org/?query=43560at7215	histidine decarboxylase
43564at7215	Complete	2R	20549994	20549381	-	386.9	180	https://www.orthodb.org/?query=43564at7215	cuticle protein 7
43570at7215	Complete	2L	13000541	12994077	-	579.3	261	https://www.orthodb.org/?query=43570at7215	protein YIPF5
43571at7215	Complete	3L	17325424	17324827	-	247.6	187	https://www.orthodb.org/?query=43571at7215	RNA polymerase II-associated protein 1, C-terminal
43573at7215	Complete	2R	17514737	17517101	+	1484.6	712	https://www.orthodb.org/?query=43573at7215	ras-GEF domain-containing family member 1B
43597at7215	Complete	2L	17426322	17415687	-	2048.8	967	https://www.orthodb.org/?query=43597at7215	embryonic polarity protein dorsal
43611at7215	Complete	2R	6875613	6873077	-	1169.8	619	https://www.orthodb.org/?query=43611at7215	nose resistant to fluoxetine protein 6
43613at7215	Complete	3L	4500438	4498977	-	692.6	406	https://www.orthodb.org/?query=43613at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC108165390
43620at7215	Complete	2L	10380148	10381778	+	896.2	463	https://www.orthodb.org/?query=43620at7215	probable dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase
43629at7215	Complete	2R	14411906	14413613	+	1220.1	566	https://www.orthodb.org/?query=43629at7215	SAPK-interacting protein 1
43632at7215	Complete	3L	13387774	13386717	-	718.6	329	https://www.orthodb.org/?query=43632at7215	transmembrane protein 19
43635at7215	Complete	3R	30807143	30807887	+	397.7	198	https://www.orthodb.org/?query=43635at7215	protein deglycase DJ-1zDJ-1
43649at7215	Complete	4	155903	154781	-	284.4	151	https://www.orthodb.org/?query=43649at7215	uncharacterized protein, isoform A
43651at7215	Complete	3R	20585472	20582502	-	1091.6	574	https://www.orthodb.org/?query=43651at7215	putative GPI-anchored protein PB15E9.01c
43654at7215	Complete	2L	17197105	17189952	-	655.2	308	https://www.orthodb.org/?query=43654at7215	uncharacterized protein LOC6529478 isoform X1
43656at7215	Complete	X	6196417	6194790	-	847.5	461	https://www.orthodb.org/?query=43656at7215	vanin-like protein 3
43657at7215	Complete	2R	9795434	9797971	+	1344.5	627	https://www.orthodb.org/?query=43657at7215	sodium-dependent nutrient amino acid transporter 1
43662at7215	Complete	3L	21814778	21817318	+	641.5	336	https://www.orthodb.org/?query=43662at7215	protein embryonic gonad
43667at7215	Complete	2L	11100559	11095690	-	2536.8	1267	https://www.orthodb.org/?query=43667at7215	enhancer of mRNA-decapping protein 4 homolog
43668at7215	Complete	3L	4390490	4402840	+	1063.2	509	https://www.orthodb.org/?query=43668at7215	EGF-like calcium-binding, conserved site
43679at7215	Complete	3L	1881272	1876690	-	930.5	421	https://www.orthodb.org/?query=43679at7215	carbohydrate sulfotransferase 11 isoform X1
43691at7215	Complete	3L	4463365	4463050	-	194.6	111	https://www.orthodb.org/?query=43691at7215	uncharacterized protein LOC120449239 isoform X1
43692at7215	Complete	3R	9033449	9021795	-	1522.9	694	https://www.orthodb.org/?query=43692at7215	protein neuralized
43699at7215	Complete	2L	3376984	3378488	+	770.2	373	https://www.orthodb.org/?query=43699at7215	phosphotyrosyl phosphatase activator
43712at7215	Complete	2L	9542826	9543475	+	325.4	154	https://www.orthodb.org/?query=43712at7215	cuticle protein 7
43721at7215	Complete	X	1469646	1468732	-	538.6	265	https://www.orthodb.org/?query=43721at7215	Peptidase S1, PA clan
43726at7215	Complete	2L	8329703	8332690	+	260.2	143	https://www.orthodb.org/?query=43726at7215	uncharacterized protein, isoform A
43727at7215	Complete	2R	18167217	18167934	+	308.6	142	https://www.orthodb.org/?query=43727at7215	mediator of RNA polymerase II transcription subunit 9
43731at7215	Complete	2R	14770585	14772404	+	558.4	279	https://www.orthodb.org/?query=43731at7215	uncharacterized protein LOC6549130 isoform X1
43742at7215	Complete	3L	13929848	13934190	+	2649.5	1230	https://www.orthodb.org/?query=43742at7215	dynactin subunit 1
43743at7215	Complete	3L	6602676	6594051	-	4369.5	2214	https://www.orthodb.org/?query=43743at7215	serine protease nudel
43747at7215	Complete	2L	6024464	6023611	-	541.9	262	https://www.orthodb.org/?query=43747at7215	ribosomal RNA-processing protein 7 homolog A
43762at7215	Complete	X	19625737	19626523	+	417.8	238	https://www.orthodb.org/?query=43762at7215	Kelch repeat type 1
43763at7215	Complete	2R	20671383	20672434	+	441.2	210	https://www.orthodb.org/?query=43763at7215	MIP18 family protein galla-1
43773at7215	Complete	2L	15318846	15318111	-	330.7	221	https://www.orthodb.org/?query=43773at7215	Transcription initiation factor TFIID component TAF4, C-terminal
43785at7215	Complete	3L	1618500	1622986	+	1531.2	720	https://www.orthodb.org/?query=43785at7215	ATP-binding cassette sub-family B member 7, mitochondrial
43789at7215	Complete	2R	7444596	7444014	-	316.6	161	https://www.orthodb.org/?query=43789at7215	phospholipase A2
43794at7215	Complete	X	15939100	15935253	-	1073.6	490	https://www.orthodb.org/?query=43794at7215	stromal interaction molecule homolog
43814at7215	Complete	3L	18904794	18903147	-	1203.6	526	https://www.orthodb.org/?query=43814at7215	COP9 signalosome complex subunit 1b
43820at7215	Complete	3R	26037162	26037720	+	385.0	182	https://www.orthodb.org/?query=43820at7215	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
43832at7215	Complete	X	4549073	4549811	+	468.6	245	https://www.orthodb.org/?query=43832at7215	rhythmically expressed gene 2 protein
43834at7215	Complete	3L	11998050	11993755	-	2097.8	1332	https://www.orthodb.org/?query=43834at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC110178994
43837at7215	Complete	3R	11539979	11534502	-	695.3	327	https://www.orthodb.org/?query=43837at7215	limbic system-associated membrane protein
43838at7215	Complete	2L	10730298	10731264	+	600.8	282	https://www.orthodb.org/?query=43838at7215	cilia- and flagella-associated protein 20
43846at7215	Complete	2L	20311819	20347166	+	2163.7	1019	https://www.orthodb.org/?query=43846at7215	spire, isoform A
43851at7215	Complete	X	15857104	15855069	-	1154.7	687	https://www.orthodb.org/?query=43851at7215	myb protein
43853at7215	Complete	2L	18092238	18090943	-	704.5	363	https://www.orthodb.org/?query=43853at7215	uncharacterized protein LOC6497898
43858at7215	Complete	3R	10707002	10707380	+	186.7	121	https://www.orthodb.org/?query=43858at7215	uncharacterized protein LOC108116361
43874at7215	Complete	3R	22977307	22977784	+	268.5	153	https://www.orthodb.org/?query=43874at7215	uncharacterized protein LOC117790221
43880at7215	Complete	X	15844081	15841844	-	1368.7	649	https://www.orthodb.org/?query=43880at7215	probable arginine--tRNA ligase, cytoplasmic
43913at7215	Complete	2L	6673175	6671834	-	932.9	443	https://www.orthodb.org/?query=43913at7215	Serpin 27A
43927at7215	Complete	2R	5604754	5603742	-	327.1	154	https://www.orthodb.org/?query=43927at7215	mitochondrial fission 1 protein
43943at7215	Complete	3L	9074778	9092015	+	4081.1	2220	https://www.orthodb.org/?query=43943at7215	uncharacterized protein LOC117566959 isoform X1
43947at7215	Complete	3R	21845265	21844016	-	680.6	392	https://www.orthodb.org/?query=43947at7215	gustatory receptor 93c
43951at7215	Complete	2R	5647821	5642013	-	1426.0	659	https://www.orthodb.org/?query=43951at7215	monocarboxylate transporter 13
43954at7215	Complete	2R	10637533	10640723	+	1660.0	737	https://www.orthodb.org/?query=43954at7215	trifunctional nucleotide phosphoesterase protein YfkN
43957at7215	Complete	3L	21131796	21133159	+	866.6	421	https://www.orthodb.org/?query=43957at7215	islet cell autoantigen 1
43974at7215	Complete	3R	11962712	11961045	-	796.9	448	https://www.orthodb.org/?query=43974at7215	zinc finger protein 2
43982at7215	Complete	3R	15963539	15962540	-	632.8	329	https://www.orthodb.org/?query=43982at7215	uncharacterized protein LOC6630984
43986at7215	Complete	X	16881454	16882680	+	630.8	343	https://www.orthodb.org/?query=43986at7215	ketimine reductase mu-crystallin
43989at7215	Complete	3L	5803032	5805639	+	989.6	483	https://www.orthodb.org/?query=43989at7215	uncharacterized protein LOC108651076 isoform X1
44005at7215	Complete	X	13751902	13746778	-	1048.1	493	https://www.orthodb.org/?query=44005at7215	programmed cell death protein 4
44033at7215	Complete	3R	8822097	8822779	+	181.2	88	https://www.orthodb.org/?query=44033at7215	vasotab
44034at7215	Complete	3L	15911241	15903372	-	1940.7	830	https://www.orthodb.org/?query=44034at7215	serine/threonine-protein kinase BRSK1
44054at7215	Complete	3R	24193900	24196848	+	1530.3	867	https://www.orthodb.org/?query=44054at7215	NFX1-type zinc finger-containing protein 1
44069at7215	Complete	3L	9703595	9700703	-	1901.5	907	https://www.orthodb.org/?query=44069at7215	uncharacterized protein KIAA1841 homolog
44076at7215	Complete	4	308223	310186	+	732.1	422	https://www.orthodb.org/?query=44076at7215	UV excision repair protein RAD23 homolog A
44078at7215	Complete	2R	24430613	24429607	-	477.2	280	https://www.orthodb.org/?query=44078at7215	chymotrypsin-2
44085at7215	Complete	3L	23740211	23748856	+	842.6	409	https://www.orthodb.org/?query=44085at7215	calcium/calmodulin-dependent protein kinase kinase 1
44097at7215	Complete	2R	9291457	9289097	-	1398.5	730	https://www.orthodb.org/?query=44097at7215	mitotic spindle assembly checkpoint protein MAD1
44103at7215	Complete	3L	21658374	21666017	+	3149.2	1453	https://www.orthodb.org/?query=44103at7215	ankyrin repeat and BTB/POZ domain-containing protein 2
44104at7215	Complete	2L	3457035	3453925	-	1980.4	905	https://www.orthodb.org/?query=44104at7215	conserved oligomeric Golgi complex subunit 3
44106at7215	Complete	3R	16655506	16652694	-	1246.9	629	https://www.orthodb.org/?query=44106at7215	modular serine protease
44110at7215	Complete	3R	7137165	7141740	+	572.3	260	https://www.orthodb.org/?query=44110at7215	pancreas transcription factor 1 subunit alpha
44112at7215	Complete	2R	24159188	24158364	-	428.4	217	https://www.orthodb.org/?query=44112at7215	dnaJ-like protein 60
44128at7215	Complete	3R	26994933	26996228	+	747.9	361	https://www.orthodb.org/?query=44128at7215	extensin
44145at7215	Complete	3R	9725525	9714954	-	6382.6	2901	https://www.orthodb.org/?query=44145at7215	E3 ubiquitin-protein ligase hyd
44146at7215	Complete	3L	16863245	16864910	+	1101.4	553	https://www.orthodb.org/?query=44146at7215	Coiled-coil domain-containing protein 22
44151at7215	Complete	2R	11686414	11684512	-	1060.8	531	https://www.orthodb.org/?query=44151at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC108055546
44160at7215	Complete	X	8329403	8282959	-	1510.5	657	https://www.orthodb.org/?query=44160at7215	Neurotransmitter-gated ion-channel
44167at7215	Complete	2R	24048833	24047285	-	628.6	294	https://www.orthodb.org/?query=44167at7215	gamma-soluble NSF attachment protein
44172at7215	Complete	3L	6972358	6971660	-	300.5	222	https://www.orthodb.org/?query=44172at7215	uncharacterized protein LOC108650446 isoform X1
44185at7215	Complete	2R	10309663	10307307	-	1528.9	734	https://www.orthodb.org/?query=44185at7215	ribonuclease Z
44191at7215	Complete	3R	27252957	27251333	-	1005.8	494	https://www.orthodb.org/?query=44191at7215	serine/threonine-protein kinase pelle
44199at7215	Complete	X	17850540	17851738	+	604.5	314	https://www.orthodb.org/?query=44199at7215	uncharacterized protein LOC108605849 isoform X1
44201at7215	Complete	2L	7409704	7409029	-	312.3	160	https://www.orthodb.org/?query=44201at7215	SOSS complex subunit B homolog
44206at7215	Complete	2R	15855960	15857519	+	595.1	369	https://www.orthodb.org/?query=44206at7215	Protein N-terminal glutamine amidohydrolase, alpha beta roll
44212at7215	Complete	2R	16021903	16024389	+	1418.8	638	https://www.orthodb.org/?query=44212at7215	putative ferric-chelate reductase 1 homolog
44214at7215	Complete	3L	356421	357456	+	516.5	356	https://www.orthodb.org/?query=44214at7215	zinc finger matrin-type protein 3
44220at7215	Complete	3R	8562843	8563361	+	270.5	139	https://www.orthodb.org/?query=44220at7215	protein KRTCAP2 homolog
44225at7215	Complete	3R	28616026	28609397	-	4448.8	1997	https://www.orthodb.org/?query=44225at7215	ankyrin repeat domain-containing protein 50
44230at7215	Complete	2R	14153248	14157030	+	2661.6	1161	https://www.orthodb.org/?query=44230at7215	ATP-dependent RNA helicase DHX8
44231at7215	Complete	2L	3504526	3494521	-	2871.3	1336	https://www.orthodb.org/?query=44231at7215	protein timeless
44239at7215	Complete	2R	16186922	16193064	+	3189.4	1463	https://www.orthodb.org/?query=44239at7215	protein clueless
44241at7215	Complete	2R	23804938	23805826	+	370.5	290	https://www.orthodb.org/?query=44241at7215	receptor expression-enhancing protein 2
44246at7215	Complete	3L	4381486	4380930	-	263.4	141	https://www.orthodb.org/?query=44246at7215	uncharacterized protein LOC6558529 isoform X1
