"MAG_ID","IMG.Genome.ID","Bin.Completeness","Bin.Contamination","Average.Coverage","Genome_size_Mbp","Ecosystem","Latitude","Longitude","Source","GTDB.Taxonomy.Lineage"
"3300055507_24",3300055507,90.7,2.87,19.16,5.467693,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Reyranellales; Reyranellaceae; Reyranella"
"3300055508_31",3300055508,74.3,9.21,12.01,4.436874,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Bryobacterales; Bryobacteraceae; Bog-113"
"3300055508_25",3300055508,98.81,3.37,20.18,8.494209,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Planctomycetota; Planctomycetes; Planctomycetales; Planctomycetaceae; Schlesneria"
"3300055508_30",3300055508,94.33,2.26,20.23,3.779192,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Xylophilus"
"3300055508_19",3300055508,91.25,1.44,20.6,4.56718,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Cypionkella"
"3300055509_15",3300055509,79.69,0.53,37.87,1.42732,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; PALSA-747"
"3300055509_7",3300055509,89.1,0.44,16.05,5.42595,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Cyanobacteria; Cyanobacteriia; Cyanobacteriales; Phormidiaceae; Microcoleus"
"3300055509_22",3300055509,93.19,5.06,17.29,8.414863,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Planctomycetota; Planctomycetes; Planctomycetales; Planctomycetaceae; Schlesneria"
"3300055509_24",3300055509,92.57,2.12,75.82,2.262097,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; Gallionella"
"3300055509_13",3300055509,85.36,1.93,55.88,1.933275,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055509_17",3300055509,93.53,0,35.21,2.785696,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; HYN0046"
"3300055509_31",3300055509,88.72,0.53,183.15,1.793121,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055509_10",3300055509,82.18,0,17.11,0.737451,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Patescibacteria; Paceibacteria; UBA9983; UBA2163; C7867-001"
"3300055510_21",3300055510,87.26,0,33.43,1.707903,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055510_24",3300055510,73.43,0.43,17.15,1.985977,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Thermomonas"
"3300055510_28",3300055510,75,3.45,17.26,2.749501,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium"
"3300055510_26",3300055510,97.19,2.38,28.25,4.337638,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; AKYH767; B-17BO; UBA4416"
"3300055510_13",3300055510,92.68,0,18.76,2.728584,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; HYN0046"
"3300055510_19",3300055510,70.63,0.53,19.86,1.421418,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; PALSA-747"
"3300055511_28",3300055511,82.69,1.49,19.96,1.700226,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055511_30",3300055511,82.28,4.45,19.52,3.12211,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Actinomycetales; Microbacteriaceae; UBA10887"
"3300055511_19",3300055511,92.94,0.4,22.21,2.291051,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; Gallionella"
"3300055511_21",3300055511,78.49,0.28,28.35,1.976876,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; RBG-13-55-18; Fen-727; Fen-727; FEN-680"
"3300055511_11",3300055511,98.29,1.71,72.67,2.408654,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; RAAP-2"
"3300055511_17",3300055511,97.18,0.63,41.37,4.21001,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Pseudolabrys"
"3300055511_16",3300055511,76.16,2.5,57.33,2.696368,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Actinomycetales; Cellulomonadaceae; Cellulomonas"
"3300055511_9",3300055511,81.59,2.63,16.92,1.888031,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales"
"3300055512_8",3300055512,83.26,2.22,24.09,1.794143,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055512_7",3300055512,86.15,3.82,24.4,2.386957,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales"
"3300055512_5",3300055512,78.57,1.79,18.12,1.044281,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Caldisericota; Caldisericia; Cryosericales; Cryosericaceae; Cryosericum"
"3300055512_18",3300055512,78.74,0,30.17,0.740098,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Patescibacteria; Paceibacteria; UBA9983; UBA1539; UBA1550"
"3300055512_11",3300055512,95.12,6.57,20.02,2.424523,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; Gallionella"
"3300055512_6",3300055512,73.41,1.35,237.08,1.813827,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; Gallionella"
"3300055512_27",3300055512,80.64,1.71,14.99,1.285582,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; PALSA-747"
"3300055512_2",3300055512,80.94,0,36.03,0.714639,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Patescibacteria; Paceibacteria; UBA9983; UBA9973"
"3300055512_19",3300055512,92.1,1.18,51.58,2.839213,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; 39-52-133"
"3300055513_12",3300055513,75.38,0.93,21.52,1.36946,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Patescibacteria; Gracilibacteria; Peribacterales; Peribacteraceae"
"3300055513_19",3300055513,95.57,1.97,18.84,4.020599,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Palsa-955"
"3300055513_15",3300055513,95.47,6.15,30.97,4.113737,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cytophagaceae; Cytophaga"
"3300055513_16",3300055513,86.25,2.46,14.33,4.007159,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; LD1; UBA1941"
"3300055513_17",3300055513,75.32,0,16.94,0.688321,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Patescibacteria; Paceibacteria; UBA9983; UBA9973"
"3300055513_3",3300055513,99.51,1.64,35.63,4.816683,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Palsa-955"
"3300055513_8",3300055513,81.03,1.72,27.02,1.838458,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Methylophilaceae; Methylotenera"
"3300055514_18",3300055514,99.51,0.99,22.28,3.94895,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Palsa-955"
"3300055514_5",3300055514,98.59,0.37,61.06,3.851013,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium"
"3300055514_2",3300055514,99.51,3.86,40.14,5.434599,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Ferruginibacter"
"3300055514_6",3300055514,93.3,0.05,21.8,3.951051,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bdellovibrionota; Bacteriovoracia; Bacteriovoracales; Bacteriovoracaceae; Bacteriovorax"
"3300055514_17",3300055514,74.73,3.49,14.13,5.117668,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prolixibacteraceae"
"3300055514_10",3300055514,95.57,2.23,49.35,4.206856,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Palsa-955"
"3300055514_12",3300055514,87.02,1.55,15.1,1.868617,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Diplorickettsiales; Diplorickettsiaceae"
"3300055515_1",3300055515,91.15,2.62,18.88,2.743871,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; 39-52-133"
"3300055515_4",3300055515,75.5,2.14,15.58,2.061553,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; RAAP-2"
"3300055515_14",3300055515,78.3,2.63,16.31,1.968877,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales"
"3300055515_13",3300055515,78.74,0,40.13,0.719901,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Patescibacteria; Paceibacteria; UBA9983; UBA1539; UBA1550"
"3300055515_10",3300055515,78.29,0.89,15.63,3.798887,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bdellovibrionota; Bacteriovoracia; Bacteriovoracales; Bacteriovoracaceae; Bacteriovorax"
"3300055515_27",3300055515,82.76,0.85,17.15,2.326448,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; RBG-13-55-18; Fen-727; Fen-727; PHEX01"
"3300055515_21",3300055515,98.94,0.37,129.44,3.867135,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium"
"3300055515_30",3300055515,81.28,0.18,17.15,1.843087,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055515_29",3300055515,75.28,0.66,28.58,1.468668,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; PALSA-747"
"3300055515_28",3300055515,75.62,4.12,40.57,2.545559,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Palsa-955"
"3300055516_20",3300055516,98.29,1.28,73.85,2.174431,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; RAAP-2"
"3300055516_12",3300055516,78.47,0.98,25.08,2.692481,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Actinomycetales; Cellulomonadaceae; Cellulomonas"
"3300055516_10",3300055516,80.77,1.48,21.37,2.157158,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Polymorphobacter"
"3300055516_3",3300055516,100,1.28,33.8,3.093325,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Bog-756"
"3300055516_6",3300055516,85.07,2.75,37.46,3.693084,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; AG11"
"3300055517_5",3300055517,75.83,4.94,77.12,1.199525,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; PALSA-747"
"3300055517_41",3300055517,80.29,2.96,58.02,1.6139,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055517_22",3300055517,78.74,0,24.18,0.733079,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Patescibacteria; Paceibacteria; UBA9983; UBA2163; C7867-001"
"3300055517_30",3300055517,97.67,0.56,187.18,2.555039,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; Gallionella"
"3300055517_36",3300055517,72.28,1.18,117.25,1.526205,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055517_31",3300055517,78.67,0.93,14.48,3.499703,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Armatimonadota; Fimbriimonadia; Fimbriimonadales; Fimbriimonadaceae"
"3300055517_38",3300055517,99.93,4.49,24.47,8.807684,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Planctomycetota; Planctomycetes; Planctomycetales; Planctomycetaceae; Schlesneria"
"3300055517_19",3300055517,93.65,6.91,26.26,2.309837,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; Gallionella"
"3300055517_20",3300055517,89.57,6.92,16.75,2.328681,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055518_12",3300055518,99.49,0.44,65.12,6.281039,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Cyanobacteria; Cyanobacteriia; Cyanobacteriales; Phormidiaceae; Microcoleus"
"3300055518_19",3300055518,95.56,0.24,137.22,2.482519,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; Gallionella"
"3300055518_34",3300055518,85.46,1.11,14.75,3.558981,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Armatimonadota; Fimbriimonadia; Fimbriimonadales; Fimbriimonadaceae"
"3300055518_4",3300055518,96.67,1.53,63.08,2.907445,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; HYN0046"
"3300055518_23",3300055518,71.2,0,74.72,0.917219,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Patescibacteria; UBA1384"
"3300055518_30",3300055518,93.08,2.96,16.22,4.282295,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; LD1; UBA1941"
"3300055518_8",3300055518,70.3,2.27,15.83,1.28369,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; Anaerolineaceae"
"3300055519_24",3300055519,97.22,0.4,49.42,2.541325,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Gallionellaceae; Gallionella"
"3300055519_15",3300055519,82.75,0.53,26.03,1.767796,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055519_22",3300055519,77.09,1.19,14.69,3.210949,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium"
"3300055519_9",3300055519,88.71,0.99,15.7,5.562241,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Cyanobacteria; Cyanobacteriia; Cyanobacteriales; Phormidiaceae; Microcoleus"
"3300055519_37",3300055519,82.62,2.56,17.4,2.190011,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; RAAP-2"
"3300055519_20",3300055519,78.27,4.33,17.11,1.764157,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales; Nanopelagicaceae; QYPT01"
"3300055519_19",3300055519,80.56,8.49,14.15,5.116308,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Bacteroidota; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Mucilaginibacter"
"3300055520_4",3300055520,97.18,0.79,38.55,4.206339,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Pseudolabrys"
"3300055520_19",3300055520,80.72,2.73,27.38,2.233182,"Environmental; Terrestrial; Soil; Glacial till; Unclassified",-64.77,-64.05,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Thermomonas"
