"MAG_ID","IMG.Genome.ID","Bin.Completeness","Bin.Contamination","Average.Coverage","Genome_size_Mbp","Ecosystem.x","Latitude","Longitude","Source","GTDB.Taxonomy.Lineage"
"3300062833_102",3300062833,89.55,4.12,32.29,9.810256,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Micromonosporaceae; Phytohabitans"
"3300062833_16",3300062833,85.34,0.25,9.27,3.862054,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; JJ008"
"3300062833_17",3300062833,85.21,2.46,9.81,1.765156,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Micavibrionales; Micavibrionaceae; UBA7657"
"3300062833_20",3300062833,92.85,2.56,40.82,3.116471,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; CADCSY01"
"3300062833_103",3300062833,94.87,1.38,186.71,3.22615,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; UBA8139"
"3300062833_104",3300062833,92.31,1.76,12.85,5.8125,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Thermoanaerobaculia; UBA5704; UBA5704"
"3300062833_108",3300062833,82.72,0,13.39,4.566369,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pirellulales; Lacipirellulaceae; Bythopirellula"
"3300062833_11",3300062833,86.8,2.46,14.63,2.833572,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Caenibius"
"3300062833_13",3300062833,94.12,1.14,29.07,5.38747,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; B15-G4; B15-G4"
"3300062833_45",3300062833,98.8,0.8,19.57,4.313732,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Amaricoccus"
"3300062833_52",3300062833,99.53,0.93,32.46,5.157439,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Piscinibacter"
"3300062833_53",3300062833,71.79,0,73,1.249426,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Patescibacteria; Saccharimonadia; Saccharimonadales; UBA4665"
"3300062833_55",3300062833,93.96,2.39,12.9,5.244264,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; UBA11358; SCTL01"
"3300062833_56",3300062833,98.78,1.05,16.82,4.838233,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae"
"3300062833_57",3300062833,95.16,1.08,26.07,3.327006,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; UBA1135; UBA1135; UBA1135; GCA-2746235"
"3300062833_59",3300062833,87.77,5.28,17.8,4.830248,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Nibricoccus"
"3300062833_60",3300062833,77.69,1.82,13.13,2.466412,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300062833_61",3300062833,94.69,1.86,27.96,3.741471,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; TH1-2; Terricaulis"
"3300062833_62",3300062833,97.8,0,18.01,1.866053,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; UBA3002"
"3300062833_33",3300062833,81.09,2.33,21.04,3.549282,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae"
"3300062833_64",3300062833,78.63,3.8,17.14,3.977824,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; SCN-69-37; SCN-69-37"
"3300062833_66",3300062833,98.5,1.1,12.62,6.531817,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae"
"3300062833_69",3300062833,95.95,5.41,15.21,5.505751,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera"
"3300062833_70",3300062833,94.22,0.58,18.76,2.091292,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Actinomycetales; Demequinaceae; Demequina"
"3300062833_72",3300062833,99.13,0.79,26.44,3.117367,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Arenimonas"
"3300062833_73",3300062833,96.25,2.94,29.97,4.536902,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; CADEED01"
"3300062833_8",3300062833,93.84,6.53,12.51,4.444833,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae"
"3300062833_80",3300062833,70.67,0.68,9.79,3.655364,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; UBA11358"
"3300063014_20",3300063014,97.9,2,22.61,4.232466,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Amaricoccus"
"3300063014_4",3300063014,76.31,1.82,12.35,2.450535,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300063014_46",3300063014,97.44,2.61,15.29,4.482203,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; OLB17"
"3300063014_47",3300063014,92.31,2.2,18.61,5.138099,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; Longimicrobiaceae; JAFAYN01"
"3300063014_21",3300063014,71.01,8.1,12.57,2.205314,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae"
"3300063015_47",3300063015,96.23,2.96,46.79,7.90879,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Aquabacterium_A"
"3300063015_18",3300063015,97.84,1.72,23.96,2.644321,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01"
"3300063015_27",3300063015,85.63,1.99,10.15,3.541843,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Polaromonas"
"3300063015_37",3300063015,83.66,2.74,8.92,5.04591,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae; NIC37A-2"
"3300063015_40",3300063015,89.09,5.51,11.19,9.381244,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Myxococcota; Polyangia; Nannocystales; Nannocystaceae; Enhygromyxa"
"3300063015_45",3300063015,99.18,0.68,15,5.357381,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; Haloferula"
"3300063015_50",3300063015,71.83,1.17,8.24,1.980106,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Omnitrophota; Omnitrophia; Omnitrophales; UBA2337"
"3300063015_53",3300063015,80.7,4.39,22.32,5.154479,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas_E"
"3300063015_6",3300063015,82.82,1.07,36.51,4.390336,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae"
"3300063015_7",3300063015,93.56,2.26,22.12,4.204789,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; CADEED01"
"3300063015_71",3300063015,96.53,0,41,2.164914,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Actinomycetales; Demequinaceae; Demequina"
"3300063015_8",3300063015,94.09,1.08,17.03,3.264216,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; UBA1135; UBA1135; UBA1135; GCA-2746235"
"3300063015_84",3300063015,94.28,1.49,15.66,3.317566,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paracoccus"
"3300063015_104",3300063015,82.62,0.84,9.42,2.738592,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; HTCC5015; HTCC5015"
"3300063015_88",3300063015,84.29,7.3,14.29,4.85519,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Rhodococcus; Rhodococcus oryzae"
"3300063015_9",3300063015,97.25,7.26,19.06,6.743345,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; Vicinamibacteraceae; Luteitalea"
"3300063015_95",3300063015,97.8,2.2,27.43,4.128959,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; PNKF01"
"3300063015_96",3300063015,96.38,2.3,13.59,7.689094,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pirellulales; Pirellulaceae; Anatilimnocola"
"3300063015_98",3300063015,95.03,3.19,11.96,5.511908,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pan216; Pan216"
"3300063015_102",3300063015,73.12,7.76,16.38,5.131764,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; CADEFD01"
"3300063015_79",3300063015,98.58,0,12.16,5.426263,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Lacibacter"
"3300063015_101",3300063015,90.16,2.68,11.77,7.003426,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pirellulales; Pirellulaceae; Anatilimnocola"
"3300063016_7",3300063016,91.28,2.21,11.79,6.497855,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Nakamurellaceae; Nakamurella"
"3300063016_12",3300063016,95.79,6.59,24.46,7.836269,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; Longimicrobiaceae; Longimicrobium"
"3300063016_34",3300063016,71.63,3.85,10.81,2.577147,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; PALSA-610; PALSA-610"
"3300063016_38",3300063016,75.55,2.2,12.59,2.715887,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; JABFSM01"
"3300063016_43",3300063016,81.33,6.36,9.76,3.442505,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Novosphingobium"
"3300063016_44",3300063016,80.19,2.24,16.87,2.00614,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Chloroflexota; Limnocylindria; QHBO01; QHBO01"
"3300063016_46",3300063016,91.68,9.84,9.8,7.941608,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pirellulales; Pirellulaceae; Anatilimnocola"
"3300063016_48",3300063016,73.4,2.73,22.21,1.981632,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300063016_51",3300063016,72.65,6.84,21.17,3.991846,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; 12-FULL-67-14b"
"3300063016_60",3300063016,71.32,1.94,16.35,3.213802,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; WHTF01"
"3300063016_67",3300063016,97,5.55,23.8,7.436368,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Z2-YC6860"
"3300063016_30",3300063016,80.33,6.91,15.28,3.846208,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; AC-14; CADCTB01"
"3300063016_71",3300063016,93.17,5.49,18.46,8.442996,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; Longimicrobiaceae; Longimicrobium"
"3300063016_77",3300063016,93.63,2.56,28.77,2.770517,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51"
"3300063016_28",3300063016,88.08,0.86,23.75,7.142965,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Aquabacterium_A"
"3300063016_22",3300063016,82.66,1.11,16.19,2.042981,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomicrobium"
"3300063016_32",3300063016,97.37,7.44,15.48,5.642821,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Rubrivivax"
"3300063017_52",3300063017,95.25,1.9,14.28,2.973441,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Ga0077548"
"3300063017_124",3300063017,90.5,4.27,21.37,5.363137,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; CADEFD01"
"3300063017_126",3300063017,93.84,0.12,26.22,3.162131,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-41; Ga0077527"
"3300063017_127",3300063017,97.91,1.69,20.6,6.158741,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; SXQI01"
"3300063017_13",3300063017,86.05,2.37,12.91,5.273366,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pirellulales; Pirellulaceae; SXOA01"
"3300063017_130",3300063017,84.19,0,9.97,3.272288,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Myxococcota; Polyangia; Palsa-1104; Palsa-1104"
"3300063017_103",3300063017,93.91,2.57,10.99,7.634233,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Acidobacteriae; Bryobacterales; Bryobacteraceae"
